Person_ID,Name,Age,Gender,Marital_Status,Num_of_Children,Family_Support_Score,Living_With_Family,Education_Level,Job_Role,Experience_Years,Monthly_Salary,Monthly_Expenses,Savings_Per_Month,Has_Loans,Monthly_EMI,UPI_Transactions_Per_Month,UPI_Total_Amount_Per_Month,UPI_Received_Amount_Per_Month,UPI_Transfer_Purpose_Major,Financial_Stress_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Physical_Health_Score,Mental_Health_Score,Sleep_Hours_Per_Day,Exercise_Per_Week,Stress_Level,Friends_Support_Score,Social_Activity_Frequency,Is_Happy,Happiness_Score
13079,Person_778,66,Male,Married,2,6,Yes,High School,Manager,35,81109,87798,25614,Yes,12300,187,181136,18227,Food,3,6,1,3,3,6,5,8,3,Medium,Yes,4
13080,Person_779,44,Other,Married,4,5,Yes,High School,Teacher,15,27895,69935,7399,No,602,116,168082,90296,Travel,3,5,8,7,2,4,3,2,7,High,No,9
13081,Person_780,21,Male,Single,4,10,Yes,Master,Artist,39,87431,22233,22722,No,4295,69,18095,95259,Shopping,1,6,4,9,8,10,5,8,10,Low,Yes,6
13082,Person_781,29,Male,Widowed,1,7,Yes,PhD,Teacher,15,61092,77929,28508,No,27209,129,123554,47475,Rent,7,6,3,8,5,8,1,10,1,Medium,Yes,1
13083,Person_782,49,Male,Divorced,4,1,No,High School,Engineer,16,6905,11324,25117,No,9983,69,132511,17215,Travel,1,1,1,9,9,5,2,4,2,Medium,Yes,5
13084,Person_783,69,Female,Divorced,1,7,Yes,PhD,Teacher,14,50321,6480,358,Yes,3527,109,125614,71074,Food,7,5,2,6,1,9,4,7,3,Low,No,5
13085,Person_784,64,Other,Single,4,3,Yes,Master,Teacher,15,89504,83699,849,Yes,20927,170,136447,21699,Food,4,9,3,1,10,9,2,5,2,Low,No,7
13086,Person_785,24,Other,Married,4,9,No,PhD,Sales,14,67077,14733,7498,No,1811,131,89023,12454,Bills,9,4,3,4,3,7,3,8,2,High,No,7
13087,Person_786,52,Female,Single,1,6,Yes,Bachelor,Artist,33,71027,29550,4522,No,12103,55,107181,48217,Shopping,7,3,6,6,5,5,1,6,6,Medium,No,6
13088,Person_787,20,Other,Single,3,9,Yes,PhD,Engineer,10,23942,81691,18928,No,9032,186,20600,21711,Bills,5,1,10,6,2,5,2,5,7,High,Yes,8
13089,Person_788,37,Male,Single,4,5,Yes,Master,Teacher,0,21370,61761,12773,Yes,27718,88,2466,15059,Rent,7,2,8,8,3,10,6,1,6,Medium,Yes,2
13090,Person_789,51,Other,Married,2,7,Yes,Master,Doctor,14,54857,68780,18215,No,12877,136,176169,48398,Travel,9,3,6,1,4,6,5,3,6,Low,Yes,7
13091,Person_790,66,Male,Widowed,3,4,No,Master,Manager,25,90375,38704,17856,No,7963,130,109934,1286,Food,10,4,2,2,4,4,0,10,9,High,Yes,10
13092,Person_791,68,Female,Single,1,7,No,PhD,Teacher,3,85478,36826,9628,Yes,21633,175,53276,34297,Shopping,6,7,2,2,9,6,5,9,8,Medium,No,7
13093,Person_792,30,Male,Married,3,1,Yes,Bachelor,Engineer,4,38941,30620,329,Yes,15224,170,181189,26485,Food,1,6,7,6,1,4,1,9,8,Medium,No,4
13094,Person_793,40,Other,Widowed,0,7,No,High School,Teacher,34,55833,13751,5851,Yes,26666,99,178043,59967,Bills,6,8,1,7,9,8,2,5,6,Low,No,10
13095,Person_794,45,Other,Single,0,8,No,Bachelor,Manager,12,38042,86462,7032,No,20999,128,6928,97803,Bills,1,9,1,2,9,10,5,3,5,Low,No,2
13096,Person_795,44,Other,Divorced,4,5,Yes,PhD,Engineer,9,81436,22750,15326,Yes,25612,56,55309,54583,Travel,4,6,7,5,6,6,2,6,9,Medium,Yes,4
13097,Person_796,41,Female,Widowed,4,2,No,PhD,Artist,10,18817,1250,5266,Yes,8916,180,171960,51630,Shopping,8,7,9,6,1,7,5,5,2,Low,No,4
13098,Person_797,46,Female,Single,2,5,Yes,High School,Engineer,17,11777,24858,4354,No,6766,143,174904,27086,Shopping,5,4,5,4,6,4,1,1,7,Low,No,6
13099,Person_798,68,Other,Widowed,3,6,No,PhD,Artist,33,8081,27637,22819,Yes,25563,50,116196,16484,Travel,5,2,1,1,8,6,4,2,6,High,No,7
13100,Person_799,32,Male,Widowed,0,2,No,Master,Engineer,38,53423,12861,24362,No,17186,111,9404,68623,Bills,10,9,5,3,5,10,5,5,7,Medium,Yes,3
13101,Person_800,52,Female,Widowed,4,6,No,Master,Manager,22,26159,56898,20622,No,18966,103,164711,59263,Bills,8,9,1,10,5,7,0,9,4,High,Yes,10
13102,Person_801,53,Other,Widowed,3,6,Yes,Master,Manager,6,15550,70646,22496,Yes,22829,126,191670,18675,Bills,8,4,10,9,1,10,5,4,9,Low,Yes,1
13103,Person_802,60,Other,Widowed,4,1,No,Master,Engineer,38,70258,68054,28584,No,20221,54,197471,60664,Food,1,3,9,6,1,5,1,9,7,Medium,No,3
13104,Person_803,54,Female,Widowed,4,1,Yes,Master,Teacher,2,91747,58187,15082,Yes,25102,0,113187,24680,Rent,5,10,4,2,8,9,5,3,2,Low,Yes,9
13105,Person_804,20,Female,Single,0,10,Yes,PhD,Manager,11,85445,2806,4722,Yes,1665,89,110449,17077,Bills,5,6,9,9,5,8,0,1,4,Low,Yes,1
13106,Person_805,40,Female,Divorced,0,3,No,High School,Artist,6,19797,79436,17772,Yes,15932,155,27684,38174,Rent,8,3,2,4,8,10,6,6,5,Medium,Yes,8
13107,Person_806,67,Male,Married,4,10,Yes,High School,Artist,25,20992,39754,20569,No,25714,52,68591,76968,Rent,1,1,7,8,10,8,0,10,2,Low,Yes,2
13108,Person_807,25,Male,Widowed,1,10,No,Master,Doctor,32,22616,73762,8911,Yes,25035,185,119821,3491,Shopping,7,4,2,10,2,10,1,7,10,High,Yes,6
13109,Person_808,47,Other,Married,4,3,Yes,PhD,Sales,36,10160,55659,3235,No,6975,72,2682,46126,Travel,7,1,4,7,4,5,2,4,8,Medium,Yes,3
13110,Person_809,36,Female,Single,4,4,Yes,Bachelor,Sales,14,85939,71579,4576,No,2552,187,111186,3392,Food,9,2,6,3,10,10,5,10,1,Low,No,7
13111,Person_810,24,Male,Widowed,2,2,No,Bachelor,Sales,1,46946,55386,26707,No,23859,186,169118,62257,Rent,2,3,2,8,9,10,4,5,3,Low,No,2
13112,Person_811,50,Female,Divorced,2,9,No,PhD,Artist,6,93296,58606,1100,Yes,13219,107,21832,67804,Food,3,8,2,4,3,6,0,4,1,Low,Yes,4
13113,Person_812,24,Other,Married,2,10,No,Master,Doctor,31,8603,15087,8864,No,14274,149,16997,38400,Shopping,4,10,2,2,6,9,6,3,5,Medium,No,10
13114,Person_813,57,Male,Widowed,1,7,No,High School,Sales,3,17368,14653,8708,No,12612,7,34640,36551,Bills,1,4,3,5,7,5,0,1,8,High,Yes,9
13115,Person_814,22,Male,Single,1,7,Yes,PhD,Sales,19,82153,369,18916,Yes,29250,176,40491,28088,Rent,7,4,5,1,3,7,5,6,7,Low,No,6
13116,Person_815,42,Male,Divorced,4,6,Yes,Bachelor,Engineer,35,37391,34573,24154,Yes,2808,41,63043,80015,Travel,10,10,9,8,1,9,2,10,9,Low,Yes,4
13117,Person_816,56,Other,Married,2,3,Yes,Bachelor,Engineer,31,90357,79651,20054,No,11090,154,112175,25465,Shopping,3,9,6,8,2,4,5,5,2,Low,No,2
13118,Person_817,56,Female,Married,1,6,No,Bachelor,Engineer,27,28084,71499,17165,No,22017,166,128568,48155,Food,3,7,9,3,10,6,6,1,8,Medium,Yes,10
13119,Person_818,29,Male,Widowed,0,8,Yes,Master,Teacher,12,20605,74637,14439,Yes,27819,24,114250,87893,Bills,3,2,10,1,7,9,6,5,8,Low,Yes,9
13120,Person_819,29,Other,Divorced,4,8,No,Bachelor,Sales,0,44204,7441,19907,No,12260,37,72725,5969,Food,8,3,5,4,7,4,1,6,6,Low,No,4
13121,Person_820,38,Female,Divorced,3,9,Yes,PhD,Teacher,34,49387,86718,11750,No,15295,84,128131,8981,Travel,9,4,6,9,1,5,4,10,3,Low,Yes,9
13122,Person_821,36,Other,Divorced,4,1,No,PhD,Doctor,29,26863,26759,22515,No,14837,151,45520,21032,Rent,10,4,10,9,10,10,5,5,2,Medium,No,2
13123,Person_822,40,Female,Divorced,3,1,Yes,Bachelor,Artist,35,73729,60199,26962,No,22480,23,62919,54091,Travel,2,10,8,1,7,8,0,1,8,High,Yes,7
13124,Person_823,33,Other,Single,2,3,Yes,PhD,Sales,24,20671,24549,21166,Yes,14669,59,109869,24408,Food,10,8,3,7,10,9,0,5,6,Medium,Yes,5
13125,Person_824,28,Female,Divorced,3,3,No,Bachelor,Artist,15,50503,60185,9781,No,10523,177,64442,24241,Food,10,10,2,6,6,9,1,10,4,High,Yes,8
13126,Person_825,65,Male,Married,2,10,Yes,Bachelor,Engineer,18,36505,63300,4995,Yes,12762,110,152842,47940,Travel,1,10,3,7,6,4,2,1,5,High,Yes,8
13127,Person_826,20,Female,Married,0,8,No,High School,Sales,0,13713,12643,17885,No,29749,65,105246,82938,Travel,9,6,9,7,7,4,5,3,5,Medium,No,4
13128,Person_827,70,Other,Single,3,10,Yes,Master,Manager,4,53090,65720,11986,Yes,13769,141,178570,51105,Travel,6,3,6,8,7,8,3,2,9,Low,No,4
13129,Person_828,64,Other,Married,4,1,Yes,Master,Teacher,21,30825,69414,12510,No,13731,52,109687,91302,Bills,9,9,10,8,1,4,2,1,9,High,No,8
13130,Person_829,32,Female,Married,2,2,No,High School,Teacher,23,29575,83111,19464,Yes,11877,159,123447,61050,Food,6,10,4,10,10,4,0,4,8,Low,No,3
13131,Person_830,23,Male,Divorced,4,2,No,High School,Sales,36,63331,17162,9268,No,25207,105,61477,3657,Shopping,2,8,10,2,5,9,6,2,8,High,No,7
13132,Person_831,20,Male,Married,1,3,Yes,Master,Engineer,35,58463,45570,25676,Yes,29374,95,244,21230,Bills,1,9,3,4,8,8,5,5,2,Low,Yes,8
13133,Person_832,68,Female,Single,2,6,Yes,Bachelor,Teacher,35,88488,70001,502,No,2456,175,163860,18680,Bills,8,5,2,4,8,8,6,10,3,Low,Yes,8
13134,Person_833,59,Female,Divorced,3,1,Yes,Bachelor,Engineer,3,33171,65893,9531,No,25557,38,79453,82694,Bills,3,3,4,10,3,10,0,1,8,Medium,No,10
13135,Person_834,51,Other,Widowed,2,2,Yes,Master,Doctor,35,56001,56100,20269,Yes,5423,167,188809,84731,Shopping,1,4,9,8,3,9,4,10,5,Low,Yes,4
13136,Person_835,53,Male,Divorced,4,1,Yes,Bachelor,Artist,17,9726,64952,8009,Yes,14246,41,177561,42340,Travel,8,5,4,3,7,10,2,1,7,High,No,9
13137,Person_836,47,Female,Single,0,5,Yes,High School,Manager,15,33359,87127,17007,Yes,12846,110,127962,35950,Food,1,9,5,3,4,5,3,10,8,Low,Yes,10
13138,Person_837,50,Male,Divorced,2,7,No,Bachelor,Artist,17,47108,70885,26462,Yes,4317,103,71303,78515,Rent,8,9,8,2,6,5,4,4,6,Low,No,4
13139,Person_838,27,Female,Divorced,3,8,No,Bachelor,Artist,21,142,4512,11542,Yes,17940,76,28390,7867,Rent,1,3,2,1,9,9,3,7,5,Low,Yes,8
13140,Person_839,58,Female,Single,1,10,No,PhD,Doctor,1,52000,43993,17434,No,18589,7,10247,80691,Food,9,7,3,8,10,4,4,2,8,High,Yes,6
13141,Person_840,45,Male,Divorced,0,1,Yes,PhD,Teacher,20,68931,16870,29765,Yes,12635,25,190791,78542,Shopping,9,6,6,9,2,6,2,2,1,High,No,5
13142,Person_841,53,Female,Single,1,7,Yes,PhD,Manager,35,36548,27218,23769,Yes,13470,139,165750,4329,Rent,9,4,7,9,2,5,0,1,1,High,Yes,4
13143,Person_842,22,Female,Single,2,5,Yes,Bachelor,Teacher,38,99289,55959,22465,No,13176,42,29583,88087,Bills,3,5,4,8,6,5,3,5,1,Low,No,5
13144,Person_843,69,Other,Widowed,4,10,No,Master,Sales,38,7223,57455,21868,Yes,20339,178,139148,35865,Rent,4,10,1,5,3,9,2,6,3,Medium,Yes,1
13145,Person_844,31,Female,Married,4,1,No,High School,Artist,28,44233,4482,20156,Yes,9113,109,149078,66940,Food,5,2,7,1,1,10,3,6,10,High,No,7
13146,Person_845,20,Female,Married,3,3,Yes,Bachelor,Sales,25,91665,62227,20300,Yes,13546,99,146123,37869,Bills,6,7,9,9,2,9,2,2,6,Low,Yes,8
13147,Person_846,63,Female,Divorced,4,7,Yes,Master,Engineer,20,68381,6538,20402,No,6805,62,135386,66905,Rent,9,4,1,6,7,6,4,7,6,High,No,9
13148,Person_847,24,Other,Divorced,0,10,No,Bachelor,Artist,16,68284,49400,17713,Yes,16788,48,28670,83984,Food,4,2,1,7,4,6,2,6,5,Medium,Yes,3
13149,Person_848,49,Male,Widowed,4,1,No,High School,Teacher,15,4144,23401,13435,No,29952,114,198623,89711,Shopping,6,6,1,8,2,8,4,8,7,Low,Yes,9
13150,Person_849,49,Other,Widowed,3,7,No,Bachelor,Artist,30,91438,12760,4114,No,29348,154,124920,66252,Food,1,2,10,5,8,9,0,6,5,High,No,10
13151,Person_850,36,Other,Widowed,2,5,Yes,High School,Engineer,8,39611,870,13568,Yes,29260,136,10236,79386,Shopping,2,10,7,6,4,5,4,9,2,High,No,5
13152,Person_851,67,Male,Single,2,1,Yes,Bachelor,Doctor,30,73899,11178,3367,No,18004,166,35568,1711,Bills,8,2,9,7,4,10,1,10,4,Medium,No,10
13153,Person_852,66,Other,Widowed,4,1,Yes,High School,Sales,13,15700,58910,8095,Yes,19336,64,191386,25801,Food,4,7,3,7,2,10,0,2,1,High,No,6
13154,Person_853,42,Male,Widowed,1,1,No,Bachelor,Sales,36,1919,38102,5141,Yes,8080,198,107327,87287,Travel,10,1,8,2,1,7,6,7,7,Low,Yes,1
13155,Person_854,34,Other,Divorced,2,9,No,High School,Teacher,1,91249,33376,3951,Yes,3118,70,110188,90709,Travel,7,7,9,1,1,7,6,5,4,Low,Yes,9
13156,Person_855,56,Male,Widowed,4,3,Yes,PhD,Artist,13,80042,11259,21468,Yes,23764,6,16352,53270,Travel,4,10,3,8,3,4,6,1,4,Medium,Yes,9
13157,Person_856,40,Female,Single,3,5,Yes,Bachelor,Teacher,32,12072,4023,27073,Yes,6630,199,125721,71622,Travel,9,5,3,5,6,5,5,3,4,Medium,Yes,6
13158,Person_857,33,Other,Single,4,10,No,Bachelor,Doctor,34,75396,5197,14887,No,26170,79,176722,55535,Travel,9,1,1,10,7,7,5,4,3,Medium,Yes,8
13159,Person_858,21,Other,Divorced,2,9,Yes,Master,Artist,38,93247,2020,1573,No,565,66,141418,76759,Shopping,4,6,2,2,9,10,2,2,8,Low,No,4
13160,Person_859,30,Other,Widowed,3,6,No,Master,Artist,19,34741,68921,13359,No,15701,137,156228,16220,Food,8,7,7,3,5,5,2,7,4,Medium,No,5
13161,Person_860,70,Other,Widowed,4,9,No,High School,Teacher,1,5163,28348,19018,No,14859,198,55904,13392,Bills,6,1,3,6,9,9,1,1,8,High,No,5
13162,Person_861,58,Female,Single,0,8,Yes,Bachelor,Teacher,18,10491,69311,2768,Yes,21183,180,145107,85587,Travel,1,9,7,10,8,5,2,3,9,High,No,7
13163,Person_862,57,Other,Widowed,3,8,No,High School,Engineer,36,99280,5834,5302,Yes,7670,100,122141,2246,Travel,7,7,5,6,1,7,0,9,1,Low,No,7
13164,Person_863,53,Female,Widowed,0,1,Yes,PhD,Doctor,17,66435,34386,13746,No,19252,94,16108,20010,Bills,1,1,10,8,3,10,0,2,4,High,Yes,7
13165,Person_864,57,Female,Widowed,1,9,No,Master,Engineer,15,63610,81086,22634,Yes,25433,86,2853,68358,Bills,3,3,8,5,8,5,6,5,6,Medium,Yes,5
13166,Person_865,69,Female,Married,3,6,No,High School,Sales,3,84991,18268,1211,No,9476,184,84156,90203,Travel,8,5,5,5,9,6,4,4,8,High,No,4
13167,Person_866,53,Female,Divorced,0,9,Yes,High School,Artist,11,72007,53265,25351,No,8776,90,4176,17234,Shopping,9,4,3,7,4,4,3,3,6,Medium,No,8
13168,Person_867,37,Male,Married,2,3,No,Master,Teacher,28,28215,43311,15445,No,15021,102,100459,96190,Bills,3,2,9,10,6,8,2,5,6,High,No,1
13169,Person_868,49,Male,Divorced,2,3,Yes,Bachelor,Artist,6,88897,58423,22339,No,4327,125,156992,49451,Food,1,1,7,5,4,10,1,6,10,Low,Yes,1
13170,Person_869,34,Other,Single,1,6,Yes,High School,Artist,13,81552,153,15815,Yes,22797,154,185922,75205,Food,1,4,5,9,9,7,6,1,4,Medium,No,6
13171,Person_870,46,Male,Widowed,3,9,No,Master,Manager,11,44159,1759,1160,Yes,15275,181,137901,21784,Shopping,7,7,7,6,2,9,5,2,9,High,No,2
13172,Person_871,70,Male,Divorced,3,7,Yes,Bachelor,Sales,34,49122,26750,22361,No,7614,112,123225,29672,Rent,5,4,10,7,6,8,0,1,7,Low,No,3
13173,Person_872,53,Other,Married,3,3,Yes,PhD,Manager,4,10950,72919,7041,No,1245,3,118458,1082,Shopping,1,9,9,8,3,4,0,3,6,High,Yes,4
13174,Person_873,57,Other,Widowed,1,3,Yes,Master,Artist,16,59020,55838,18767,No,8243,87,110893,11148,Travel,6,8,5,5,10,10,0,8,1,Low,No,2
13175,Person_874,52,Other,Single,3,2,Yes,High School,Teacher,31,76804,20145,10846,No,10355,150,73927,27494,Rent,6,8,7,4,4,10,3,8,2,High,Yes,10
13176,Person_875,43,Male,Divorced,2,9,Yes,PhD,Artist,9,24495,74912,5876,No,537,175,118178,75093,Travel,4,5,9,8,2,6,3,4,6,Medium,No,7
13177,Person_876,34,Male,Divorced,0,3,Yes,Bachelor,Sales,16,89309,60658,19924,Yes,15924,169,40667,51952,Food,7,1,1,10,8,6,2,6,1,Medium,No,10
13178,Person_877,49,Other,Divorced,2,5,No,Bachelor,Manager,4,1077,61526,12889,No,16236,2,196914,36719,Bills,7,9,4,9,10,6,5,9,5,Medium,Yes,1
13179,Person_878,61,Female,Widowed,2,9,Yes,Master,Teacher,8,20617,78320,13882,No,16924,90,166915,48737,Travel,9,2,1,1,8,6,1,7,1,Medium,Yes,3
13180,Person_879,70,Other,Married,0,8,No,Master,Artist,32,61607,31080,14738,Yes,29714,2,181880,59453,Food,1,6,8,3,1,7,3,2,3,Medium,No,2
13181,Person_880,36,Female,Married,2,2,No,Master,Doctor,35,74564,30702,21019,Yes,17198,155,161615,39536,Shopping,5,10,3,4,10,10,4,2,7,High,No,9
13182,Person_881,24,Female,Divorced,1,3,Yes,Bachelor,Sales,35,48531,54549,1095,Yes,1415,190,6611,50604,Travel,10,5,2,7,6,7,3,3,5,High,Yes,8
13183,Person_882,48,Other,Single,0,2,No,PhD,Sales,17,15197,9800,5901,Yes,11030,80,88242,50833,Food,3,10,4,6,1,5,0,8,10,High,Yes,3
13184,Person_883,23,Other,Single,2,8,No,Bachelor,Doctor,8,3995,64560,8215,Yes,1652,158,84612,14039,Bills,7,8,3,10,6,9,1,10,1,High,No,5
13185,Person_884,29,Other,Married,4,6,Yes,High School,Artist,28,43062,52209,12911,Yes,10857,137,46902,67839,Travel,4,3,5,10,7,5,2,9,1,Medium,Yes,3
13186,Person_885,36,Male,Single,2,6,Yes,Bachelor,Sales,13,19573,69759,14123,Yes,29090,176,33043,47931,Food,4,6,8,1,2,9,3,3,8,Low,Yes,6
13187,Person_886,29,Female,Married,1,9,Yes,High School,Teacher,24,47332,64865,28132,Yes,20446,93,136343,39925,Travel,1,6,10,4,9,4,0,9,9,Medium,No,5
13188,Person_887,36,Male,Divorced,3,8,No,PhD,Artist,14,61255,51534,1079,Yes,18740,125,72867,51003,Bills,1,10,8,6,8,5,6,10,7,High,No,2
13189,Person_888,39,Male,Married,2,4,No,Master,Artist,5,51524,11677,29657,No,3810,112,77089,83817,Travel,10,3,7,3,9,4,4,8,3,Medium,No,10
13190,Person_889,43,Other,Married,3,4,Yes,Master,Manager,28,18618,54243,12510,Yes,25439,148,58745,48897,Travel,2,7,8,2,10,4,4,5,6,Medium,Yes,8
13191,Person_890,24,Male,Divorced,4,9,Yes,Bachelor,Sales,14,67272,35955,24754,No,16569,99,193149,87745,Food,2,4,5,2,4,4,6,10,3,Medium,No,6
13192,Person_891,53,Other,Single,2,1,No,Master,Sales,28,92128,11014,19231,No,28932,52,190191,93709,Rent,1,5,10,10,4,6,2,3,10,Low,No,3
13193,Person_892,25,Female,Married,0,2,No,PhD,Doctor,3,71337,47101,18344,No,1551,86,142645,42287,Travel,8,9,10,4,8,8,2,7,4,Medium,Yes,1
13194,Person_893,21,Other,Married,3,2,No,Master,Manager,17,57235,19549,1473,No,13584,88,152481,90726,Rent,6,6,6,1,1,8,3,9,4,Medium,No,5
13195,Person_894,32,Male,Divorced,4,6,No,Bachelor,Manager,38,74004,55733,4888,No,26783,53,85970,33012,Shopping,6,10,8,10,8,7,2,6,3,Low,Yes,2
13196,Person_895,62,Male,Single,0,4,Yes,PhD,Sales,15,17231,29386,4979,No,23397,184,24464,41783,Travel,10,4,1,2,7,4,5,3,10,Medium,Yes,2
13197,Person_896,62,Other,Married,0,10,No,High School,Artist,10,48516,25292,1212,No,761,19,173912,85727,Rent,10,8,6,10,7,6,5,5,6,Medium,No,9
13198,Person_897,67,Other,Divorced,0,3,No,Bachelor,Manager,13,20978,64615,22081,No,12511,112,179857,68315,Shopping,9,9,6,2,9,5,0,7,5,Medium,No,10
13199,Person_898,30,Male,Married,0,3,No,High School,Doctor,2,82616,68127,9001,Yes,9471,48,118523,83766,Food,5,10,5,4,10,5,0,8,9,Medium,Yes,7
13200,Person_899,70,Female,Widowed,2,3,No,PhD,Manager,37,27947,68189,13248,No,12467,134,20662,46491,Travel,4,5,4,4,7,7,0,4,9,Medium,No,6
13201,Person_900,66,Female,Divorced,2,6,Yes,Bachelor,Doctor,17,62445,40086,419,No,6163,28,18228,88941,Food,6,2,1,1,2,7,5,2,3,High,Yes,1
13202,Person_901,42,Other,Single,2,8,Yes,Bachelor,Manager,19,49518,83642,15608,No,29303,47,60721,58584,Shopping,8,6,10,7,1,4,3,10,9,Medium,Yes,10
13203,Person_902,35,Female,Single,4,7,No,PhD,Doctor,24,41841,45317,3659,No,16065,12,180295,12803,Food,1,8,8,7,1,4,3,2,3,Low,No,2
13204,Person_903,50,Male,Single,4,4,No,Master,Manager,37,42943,87233,5283,Yes,24019,2,138458,49625,Food,7,5,6,10,7,5,2,3,4,Medium,No,7
13205,Person_904,30,Other,Single,4,4,Yes,Bachelor,Manager,12,47317,72948,28392,No,11886,1,6862,93361,Bills,8,1,3,10,5,5,3,8,1,High,Yes,3
13206,Person_905,35,Male,Married,1,10,Yes,Bachelor,Teacher,3,48350,82795,25854,Yes,19665,15,40108,13698,Shopping,9,8,3,10,4,5,0,1,5,Low,Yes,2
13207,Person_906,27,Male,Married,4,2,No,High School,Doctor,13,86348,80775,10715,Yes,17920,93,91788,34560,Food,8,9,6,1,5,5,1,7,9,Low,No,6
13208,Person_907,23,Female,Single,2,1,No,Master,Doctor,32,43611,52731,16165,No,6201,101,80140,15376,Rent,7,1,7,8,10,8,0,6,2,Medium,Yes,8
13209,Person_908,59,Other,Single,2,9,Yes,High School,Doctor,27,75966,22216,26016,No,19548,133,158273,83654,Shopping,3,8,8,10,10,4,5,2,4,High,Yes,8
13210,Person_909,23,Other,Single,1,2,Yes,High School,Engineer,36,72188,29485,1340,Yes,15580,44,68578,13117,Bills,2,10,5,7,6,4,6,9,10,Medium,Yes,2
13211,Person_910,44,Female,Married,1,8,Yes,Master,Manager,7,85321,47785,26797,No,19154,70,49966,56381,Travel,3,2,10,7,10,5,1,5,2,High,No,6
13212,Person_911,22,Male,Single,4,9,Yes,Master,Doctor,33,28764,57143,14805,No,26539,132,185846,37956,Food,4,4,6,6,6,6,2,2,8,High,Yes,5
13213,Person_912,51,Male,Single,3,4,Yes,PhD,Sales,4,43320,42508,10584,Yes,7399,55,10386,48786,Rent,4,2,1,4,1,5,4,3,9,Medium,Yes,7
13214,Person_913,22,Male,Widowed,1,8,Yes,Master,Engineer,4,69903,57898,14780,Yes,20229,198,77228,87778,Bills,6,2,6,8,2,9,6,7,3,High,No,4
13215,Person_914,46,Male,Widowed,0,9,No,Bachelor,Teacher,30,86809,46198,5137,No,19819,126,146297,66480,Shopping,7,10,9,2,3,10,3,7,9,Medium,Yes,2
13216,Person_915,48,Other,Single,2,10,Yes,Master,Doctor,8,48377,61363,21573,No,21094,31,147765,31695,Food,4,3,10,7,4,10,3,10,6,High,Yes,10
13217,Person_916,51,Other,Divorced,0,10,Yes,PhD,Doctor,31,13211,80862,17745,No,16945,48,72197,1511,Bills,10,8,4,3,6,7,5,1,6,Low,No,3
13218,Person_917,69,Female,Single,2,5,Yes,PhD,Engineer,32,2749,78187,591,Yes,26997,12,43021,53233,Bills,6,4,10,3,9,9,0,10,7,Medium,No,9
13219,Person_918,70,Female,Widowed,2,7,Yes,PhD,Manager,2,13241,22122,526,No,21101,157,118915,22502,Rent,9,7,1,7,2,6,0,4,5,High,No,10
13220,Person_919,38,Other,Divorced,1,10,No,Master,Sales,29,42505,59061,7855,Yes,7623,24,149333,50010,Travel,6,10,9,3,8,7,1,6,6,Low,No,8
13221,Person_920,40,Other,Divorced,1,4,No,Master,Teacher,11,21178,58711,10695,Yes,10327,59,158450,90341,Travel,3,3,4,5,9,10,3,8,1,Low,No,9
13222,Person_921,24,Male,Single,0,1,Yes,High School,Doctor,28,32634,70434,1292,No,7187,58,117174,92529,Travel,1,10,2,8,2,6,6,3,3,Low,Yes,5
13223,Person_922,37,Male,Widowed,2,3,No,High School,Manager,2,10645,9481,18038,Yes,29685,155,86755,73905,Shopping,10,3,1,4,9,7,5,3,9,Low,Yes,5
13224,Person_923,47,Female,Widowed,0,5,No,Bachelor,Sales,25,9974,82811,29482,No,26637,57,143009,46489,Bills,10,2,3,7,7,5,6,8,5,Medium,No,7
13225,Person_924,61,Other,Divorced,3,3,No,High School,Sales,29,27795,55011,16571,No,2180,19,66330,83533,Shopping,5,6,7,7,9,5,2,8,5,High,Yes,7
13226,Person_925,41,Female,Single,0,7,No,Bachelor,Teacher,8,95056,87243,19142,Yes,1960,161,178438,81165,Bills,10,6,10,2,6,6,0,8,8,Low,No,1
13227,Person_926,40,Other,Married,4,9,No,PhD,Artist,25,82807,69923,25104,No,20263,132,72322,31949,Rent,10,1,2,8,2,7,6,1,2,High,Yes,5
13228,Person_927,25,Male,Married,0,6,No,High School,Sales,1,84800,63160,8625,Yes,5153,187,102318,68376,Rent,3,7,9,10,8,8,3,8,7,High,Yes,8
13229,Person_928,20,Female,Widowed,4,10,Yes,Master,Artist,2,76938,67326,6431,Yes,7035,170,171232,79587,Shopping,8,4,2,10,10,6,4,8,9,High,Yes,7
13230,Person_929,24,Female,Married,4,1,Yes,High School,Sales,3,12346,45803,22421,No,11471,56,45313,93059,Shopping,10,3,5,9,9,6,5,2,7,Medium,No,2
13231,Person_930,60,Other,Widowed,4,7,Yes,Bachelor,Teacher,24,77485,77276,15926,No,28460,184,27032,67310,Rent,1,8,8,6,8,9,1,9,5,Medium,No,8
13232,Person_931,31,Male,Widowed,3,3,Yes,High School,Engineer,12,27422,30182,11704,No,19654,53,148430,78798,Food,2,2,10,5,2,4,0,7,6,Low,No,2
13233,Person_932,45,Female,Widowed,0,5,Yes,PhD,Teacher,38,82222,82220,26380,No,21071,111,61710,69407,Travel,3,9,8,1,8,6,0,8,4,High,Yes,10
13234,Person_933,65,Male,Married,0,10,No,Master,Teacher,34,75389,43018,24878,Yes,582,172,95326,73809,Travel,3,8,3,1,3,8,2,2,7,Medium,No,1
